RFC,RAZON SOCIAL,SUPUESTO,EJERCICIO,PERIODO,FECHA DE PRIMERA PUBLICACION
MGC850101KR8,MUNICIPIO DE GUADALUPE Y CALVO SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
UTA131115BWA,UNIVERSIDAD TECNOLOGICA DE ACAPULCO SIN TIPO DE SOCIEDAD,FRACCION VII,2026,1,01/04/2026
MSA860201CI3,MUNICIPIO DE SANTIAGO APOSTOL SIN TIPO DE SOCIEDAD,FRACCION VII,2026,1,01/04/2026
MSJ8501012Q5,MUNICIPIO DE SAN JUAN YAEE SIN TIPO DE SOCIEDAD,FRACCION VII,2026,1,01/04/2026
MSJ8501012Q5,MUNICIPIO DE SAN JUAN YAEE SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
MGV850101893,MUNICIPIO DE GUADALUPE VICTORIA PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/04/2026
MGV850101893,MUNICIPIO DE GUADALUPE VICTORIA PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/04/2026
MGV850101893,MUNICIPIO DE GUADALUPE VICTORIA PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,12,01/04/2026
MIX850101S8A,MUNICIPIO DE IXCATEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2025,12,01/04/2026
MBA6201018K1,MUNICIPIO DE BALLEZA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,12,01/04/2026
MBA6201018K1,MUNICIPIO DE BALLEZA SIN TIPO DE SOCIEDAD,FRACCION VII,2026,1,01/04/2026
MBA6201018K1,MUNICIPIO DE BALLEZA SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
MZP930215CD1,MUNICIPIO DE ZIHUATEUTLA PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,12,01/04/2026
MZP930215CD1,MUNICIPIO DE ZIHUATEUTLA PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2026,1,01/04/2026
MZP930215CD1,MUNICIPIO DE ZIHUATEUTLA PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
MSJ850101SU4,MUNICIPIO DE SAN JUAN EVANGELISTA ANALCO SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
MHY850101BY0,MUNICIPIO DE HUHI SIN TIPO DE SOCIEDAD,FRACCION VII,2025,12,01/04/2026
MHY850101BY0,MUNICIPIO DE HUHI SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
PMF8501018P3,PRESIDENCIA MUNICIPAL DE FRANCISCO I MADERO COAH SIN TIPO DE SOCIEDAD,FRACCION VII,2025,12,01/04/2026
PMF8501018P3,PRESIDENCIA MUNICIPAL DE FRANCISCO I MADERO COAH SIN TIPO DE SOCIEDAD,FRACCION VII,2026,1,01/04/2026
PMF8501018P3,PRESIDENCIA MUNICIPAL DE FRANCISCO I MADERO COAH SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
MTM850101EK8,MUNICIPIO DE TEXCALTITLAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,12,01/04/2026
MTM850101EK8,MUNICIPIO DE TEXCALTITLAN SIN TIPO DE SOCIEDAD,FRACCION VII,2026,1,01/04/2026
MTM850101EK8,MUNICIPIO DE TEXCALTITLAN SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
MLB980520QB1,MUNICIPIO DE LORETO BCS SIN TIPO DE SOCIEDAD,FRACCION VII,2025,12,01/04/2026
MLB980520QB1,MUNICIPIO DE LORETO BCS SIN TIPO DE SOCIEDAD,FRACCION VII,2026,1,01/04/2026
MLB980520QB1,MUNICIPIO DE LORETO BCS SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
MTV850101M1A,MUNICIPIO DE TEKAL DE VENEGAS SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
CCE9505251P0,C C E TUBERCULOSIS BOVINA Y BRUCELOSIS EDO DE SONORA SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
MTM850101PI9,MUNICIPIO DE TINGUINDIN MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,12,01/04/2026
MTM850101PI9,MUNICIPIO DE TINGUINDIN MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2026,1,01/04/2026
MTM850101PI9,MUNICIPIO DE TINGUINDIN MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
MMN8501015Y6,MUNICIPIO DE MIER Y NORIEGA NL SIN TIPO DE SOCIEDAD,FRACCION VII,2025,12,01/04/2026
MMN8501015Y6,MUNICIPIO DE MIER Y NORIEGA NL SIN TIPO DE SOCIEDAD,FRACCION VII,2026,1,01/04/2026
MMN8501015Y6,MUNICIPIO DE MIER Y NORIEGA NL SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
MTL850101QN6,MUNICIPIO DE TLAPACOYAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,12,01/04/2026
MMT620701DY6,MUNICIPIO DE EL MANTE TAMAULIPAS SIN TIPO DE SOCIEDAD,FRACCION VII,2025,12,01/04/2026
MMT620701DY6,MUNICIPIO DE EL MANTE TAMAULIPAS SIN TIPO DE SOCIEDAD,FRACCION VII,2026,1,01/04/2026
MMT620701DY6,MUNICIPIO DE EL MANTE TAMAULIPAS SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
MGC850101TXA,MUNICIPIO LA GRANDEZA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,12,01/04/2026
UTS1306117A3,UNIVERSIDAD TECNOLOGICA DE LA SIERRA SUR DE OAXACA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/04/2026
MAY8501018B2,MUNICIPIO DE ABALA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,12,01/04/2026
MAY8501018B2,MUNICIPIO DE ABALA SIN TIPO DE SOCIEDAD,FRACCION VII,2026,1,01/04/2026
MAY8501018B2,MUNICIPIO DE ABALA SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
MTG850101TK9,MUNICIPIO DE TLAPEHUALA GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2026
MTG850101TK9,MUNICIPIO DE TLAPEHUALA GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2026
MTG850101TK9,MUNICIPIO DE TLAPEHUALA GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,3,01/04/2026
MTG850101TK9,MUNICIPIO DE TLAPEHUALA GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,4,01/04/2026
MTG850101TK9,MUNICIPIO DE TLAPEHUALA GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,5,01/04/2026
MTG850101TK9,MUNICIPIO DE TLAPEHUALA GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,6,01/04/2026
MTG850101TK9,MUNICIPIO DE TLAPEHUALA GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/04/2026
MTG850101TK9,MUNICIPIO DE TLAPEHUALA GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/04/2026
MTG850101TK9,MUNICIPIO DE TLAPEHUALA GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/04/2026
MTG850101TK9,MUNICIPIO DE TLAPEHUALA GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/04/2026
MTG850101TK9,MUNICIPIO DE TLAPEHUALA GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2026,1,01/04/2026
MTG850101TK9,MUNICIPIO DE TLAPEHUALA GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
MSM850101B61,MUNICIPIO DE SANTA MARIA YUCUHITI SIN TIPO DE SOCIEDAD,FRACCION VII,2025,12,01/04/2026
MSC850101DE2,MUNICIPIO DE SANTA CATARINA TICUA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,12,01/04/2026
MTY850101PK7,MUNICIPIO DE TIXPEUAL SIN TIPO DE SOCIEDAD,FRACCION VII,2026,1,01/04/2026
MTY850101PK7,MUNICIPIO DE TIXPEUAL SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
MSM850101BY9,MUNICIPIO DE SANTA MARIA IPALAPA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,12,01/04/2026
MSM850101BY9,MUNICIPIO DE SANTA MARIA IPALAPA SIN TIPO DE SOCIEDAD,FRACCION VII,2026,1,01/04/2026
MSM850101BY9,MUNICIPIO DE SANTA MARIA IPALAPA SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
MTC850101JS9,MUNICIPIO DE TAMPAMOLON CORONA SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
MBV850101D81,MUNICIPIO DE BANDERILLA VER SIN TIPO DE SOCIEDAD,FRACCION VII,2026,1,01/04/2026
MFC750410LB7,MUNICIPIO DE FELIPE CARRILLO PUERTO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,12,01/04/2026
MMN8501015D6,MUNICIPIO DE MONTEMORELOS NL SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
MCA850101CL0,MUNICIPIO DE CHARAPAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,12,01/04/2026
MCA850101CL0,MUNICIPIO DE CHARAPAN SIN TIPO DE SOCIEDAD,FRACCION VII,2026,1,01/04/2026
MCA850101CL0,MUNICIPIO DE CHARAPAN SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
MSM850101UZ2,MUNICIPIO DE SAN MIGUEL EJUTLA SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
IMA2109035E3,INSTITUTO MUNICIPAL DE ARTE Y CULTURA DE TECATE SIN TIPO DE SOCIEDAD,FRACCION VII,2025,12,01/04/2026
IMA2109035E3,INSTITUTO MUNICIPAL DE ARTE Y CULTURA DE TECATE SIN TIPO DE SOCIEDAD,FRACCION VII,2026,1,01/04/2026
MTM850101GY5,MUNICIPIO DE TIQUICHEO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,12,01/04/2026
MTM850101GY5,MUNICIPIO DE TIQUICHEO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2026,1,01/04/2026
MTM850101GY5,MUNICIPIO DE TIQUICHEO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
MBC920101CTA,MUNICIPIO DE BERRIOZABAL SIN TIPO DE SOCIEDAD,FRACCION VII,2026,1,01/04/2026
MBC920101CTA,MUNICIPIO DE BERRIOZABAL SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
MDA850101G67,MUNICIPIO DE DOMINGO ARENAS PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,12,01/04/2026
MGU850101876,MUNICIPIO DE GUAZAPARES SIN TIPO DE SOCIEDAD,FRACCION VII,2026,1,01/04/2026
MPI8501011R5,MUNICIPIO DE PINOS ZAC SIN TIPO DE SOCIEDAD,FRACCION VII,2025,12,01/04/2026
MPI8501011R5,MUNICIPIO DE PINOS ZAC SIN TIPO DE SOCIEDAD,FRACCION VII,2026,1,01/04/2026
MPI8501011R5,MUNICIPIO DE PINOS ZAC SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
MCG850101CE9,MUNICIPIO DE COPANATOYAC GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,12,01/04/2026
MTG850101JY1,MUNICIPIO DE TUZAMAPAN DE GALEANA SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
MTV7501017Q1,MUNICIPIO DE TLACOJALPAN VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,12,01/04/2026
MSR040101AA5,MUNICIPIO DE SAN RAFAEL SIN TIPO DE SOCIEDAD,FRACCION VII,2025,12,01/04/2026
MSD8501018Y9,MUNICIPIO DE SANTO DOMINGO YANHUITLAN SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
UTP121121NP1,UNIVERSIDAD TECNOLOGICA DE PAQUIME SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
MTP850101RWA,MUNICIPIO DE TELCHAC PUEBLO SIN TIPO DE SOCIEDAD,FRACCION VII,2026,1,01/04/2026
MTP850101RWA,MUNICIPIO DE TELCHAC PUEBLO SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
MMN74010184A,MUNICIPIO DE MINA NUEVO LEON SIN TIPO DE SOCIEDAD,FRACCION VII,2026,1,01/04/2026
MMN74010184A,MUNICIPIO DE MINA NUEVO LEON SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
MTM850101363,MUNICIPIO DE TEPALCATEPEC MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
MTM8501011E4,MUNICIPIO DE TUZANTLA MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2026,1,01/04/2026
MTM8501011E4,MUNICIPIO DE TUZANTLA MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
MSM850101QV0,MUNICIPIO DE SAN MIGUEL QUETZALTEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2025,12,01/04/2026
MSM850101QV0,MUNICIPIO DE SAN MIGUEL QUETZALTEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2026,1,01/04/2026
MOC850101CZ5,MUNICIPIO DE OCUILAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,12,01/04/2026
MOC850101CZ5,MUNICIPIO DE OCUILAN SIN TIPO DE SOCIEDAD,FRACCION VII,2026,1,01/04/2026
MOC850101CZ5,MUNICIPIO DE OCUILAN SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
MTS500101263,MUNICIPIO DE TIERRA NUEVA SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2026,1,01/04/2026
MTS500101263,MUNICIPIO DE TIERRA NUEVA SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
MTP930215QP7,MUNICIPIO DE TLATLAUQUITEPEC PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,12,01/04/2026
MTP930215QP7,MUNICIPIO DE TLATLAUQUITEPEC PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2026,1,01/04/2026
MHS850101F67,MUNICIPIO DE HUITZILAN DE SERDAN PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2026,1,01/04/2026
MTV7606019M0,MUNICIPIO DE TETELA DEL VOLCAN SIN TIPO DE SOCIEDAD,FRACCION VII,2026,1,01/04/2026
MTV7606019M0,MUNICIPIO DE TETELA DEL VOLCAN SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
MAV6212015M4,MUNICIPIO DE AMATITLAN VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,12,01/04/2026
MSA860201UC2,MUNICIPIO DE SAN AGUSTIN LOXICHA SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
MOG850101G11,MUNICIPIO DE OMETEPEC GRO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,12,01/04/2026
MNV850101AB4,MUNICIPIO DE NAOLINCO VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,12,01/04/2026
MCG850101856,MUNICIPIO DE CHINAMPA DE GOROSTIZA SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
MCG850101279,MUNICIPIO DE CUALAC GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,12,01/04/2026
SES870401TX8,SERVICIOS ESTATALES DE SALUD SIN TIPO DE SOCIEDAD,FRACCION VII,2025,12,01/04/2026
MSM850101SN1,MUNICIPIO DE SAN MIGUEL AHUEHUETITLAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,12,01/04/2026
MSM850101SN1,MUNICIPIO DE SAN MIGUEL AHUEHUETITLAN SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
MND630915U24,MUNICIPIO DE NOMBRE DE DIOS SIN TIPO DE SOCIEDAD,FRACCION VII,2025,12,01/04/2026
MND630915U24,MUNICIPIO DE NOMBRE DE DIOS SIN TIPO DE SOCIEDAD,FRACCION VII,2026,1,01/04/2026
MND630915U24,MUNICIPIO DE NOMBRE DE DIOS SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
MIM850101J6A,MUNICIPIO DE IZUCAR DE MATAMOROS PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2026,1,01/04/2026
MIM850101J6A,MUNICIPIO DE IZUCAR DE MATAMOROS PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
MOM850101K40,MUNICIPIO DE OTZOLOAPAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,12,01/04/2026
MOM850101K40,MUNICIPIO DE OTZOLOAPAN SIN TIPO DE SOCIEDAD,FRACCION VII,2026,1,01/04/2026
MOM850101K40,MUNICIPIO DE OTZOLOAPAN SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
MCH850101I68,MUNICIPIO DE CAZONES DE HERRERA SIN TIPO DE SOCIEDAD,FRACCION VII,2026,1,01/04/2026
MCH850101I68,MUNICIPIO DE CAZONES DE HERRERA SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
MMO9801015R0,MUNICIPIO DE MOCORITO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,12,01/04/2026
MMO9801015R0,MUNICIPIO DE MOCORITO SIN TIPO DE SOCIEDAD,FRACCION VII,2026,1,01/04/2026
MMO9801015R0,MUNICIPIO DE MOCORITO SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
SMD850715243,SISTEMA MUNICIPAL PARA EL DESARROLLO INTEGRAL DE LA FAMILIA DEL MUNICIPIO DE NAVOLATO SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
MOP930215MX6,MUNICIPIO DE ORIENTAL PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,12,01/04/2026
MOP930215MX6,MUNICIPIO DE ORIENTAL PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2026,1,01/04/2026
MOP930215MX6,MUNICIPIO DE ORIENTAL PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
MXG850101JR4,MUNICIPIO DE XOCHIHUEHUETLAN GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2026,1,01/04/2026
MXG850101JR4,MUNICIPIO DE XOCHIHUEHUETLAN GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
MCG850101AD6,MUNICIPIO DE COCULA GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2026,1,01/04/2026
MCG850101AD6,MUNICIPIO DE COCULA GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
MNP8501019A3,MUNICIPIO DE NEALTICAN PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2026,1,01/04/2026
MNP8501019A3,MUNICIPIO DE NEALTICAN PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
MSM8501017H2,MUNICIPIO DE SUSUPUATO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,12,01/04/2026
MSM8501017H2,MUNICIPIO DE SUSUPUATO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2026,1,01/04/2026
MSM8501017H2,MUNICIPIO DE SUSUPUATO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
MMO850101QA3,MUNICIPIO DE MORELOS SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/04/2026
MMO850101QA3,MUNICIPIO DE MORELOS SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/04/2026
MMO850101QA3,MUNICIPIO DE MORELOS SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/04/2026
MMO850101QA3,MUNICIPIO DE MORELOS SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/04/2026
MMO850101QA3,MUNICIPIO DE MORELOS SIN TIPO DE SOCIEDAD,FRACCION VII,2025,12,01/04/2026
MCM850101SQ4,MUNICIPIO CONTEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2025,12,01/04/2026
MCM850101SQ4,MUNICIPIO CONTEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2026,1,01/04/2026
MCM850101SQ4,MUNICIPIO CONTEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
MTY850101179,MUNICIPIO DE TIXMEHUAC SIN TIPO DE SOCIEDAD,FRACCION VII,2026,1,01/04/2026
MTY850101179,MUNICIPIO DE TIXMEHUAC SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
MTP910301J47,MUNICIPIO DE TEPEOJUMA PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
MBJ961227K65,MUNICIPIO DE BENITO JUAREZ SIN TIPO DE SOCIEDAD,FRACCION VII,2025,12,01/04/2026
MBJ961227K65,MUNICIPIO DE BENITO JUAREZ SIN TIPO DE SOCIEDAD,FRACCION VII,2026,1,01/04/2026
MBJ961227K65,MUNICIPIO DE BENITO JUAREZ SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
SMD950116SZ2,SISTEMA MUNICIPAL PARA EL DESARROLLO INTEGRAL DE LA FAMILIA DE OCUILAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,12,01/04/2026
MJF8501019NA,MUNICIPIO DE JUCHIQUE DE FERRER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,12,01/04/2026
UTP231214J10,UNIVERSIDAD TECNOLOGICA Y POLITECNICA DE COYUCA DE BENITEZ SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
MSM850101MF5,MUNICIPIO DE SAN MARTIN CHALCHICUAUTLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/04/2026
MSM850101MF5,MUNICIPIO DE SAN MARTIN CHALCHICUAUTLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,12,01/04/2026
MSM850101MF5,MUNICIPIO DE SAN MARTIN CHALCHICUAUTLA SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
MSC850101PSA,MUNICIPIO DE SANTA CATARINA MECHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,12,01/04/2026
MEM8501018E5,MUNICIPIO DE ECUANDUREO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
MST8602013F1,MUNICIPIO DE SANTIAGO TULANTEPEC DE LUGO GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,12,01/04/2026
MST8602013F1,MUNICIPIO DE SANTIAGO TULANTEPEC DE LUGO GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2026,1,01/04/2026
MST8602013F1,MUNICIPIO DE SANTIAGO TULANTEPEC DE LUGO GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
MSC850101DM8,MUNICIPIO DE SANTA CATARINA SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
SSC961129CH3,SERVICIOS DE SALUD DE COAHUILA DE ZARAGOZA SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
MOV950101LF9,MUNICIPIO DE OMEALCA VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,12,01/04/2026
MOV950101LF9,MUNICIPIO DE OMEALCA VER SIN TIPO DE SOCIEDAD,FRACCION VII,2026,1,01/04/2026
MOV950101LF9,MUNICIPIO DE OMEALCA VER SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
MTE930215EY5,MUNICIPIO DE TECAMACHALCO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/04/2026
MTE930215EY5,MUNICIPIO DE TECAMACHALCO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/04/2026
MTE930215EY5,MUNICIPIO DE TECAMACHALCO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/04/2026
MTE930215EY5,MUNICIPIO DE TECAMACHALCO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,12,01/04/2026
MBY850101DZ3,MUNICIPIO DE BUCTZOTZ SIN TIPO DE SOCIEDAD,FRACCION VII,2026,1,01/04/2026
MBY850101DZ3,MUNICIPIO DE BUCTZOTZ SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
MSM850101GP1,MUNICIPIO DE SANTA MARIA JALAPA DEL MARQUES SIN TIPO DE SOCIEDAD,FRACCION VII,2025,12,01/04/2026
MMY850101284,MUNICIPIO DE MUNA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,12,01/04/2026
MMY850101284,MUNICIPIO DE MUNA SIN TIPO DE SOCIEDAD,FRACCION VII,2026,1,01/04/2026
MMY850101284,MUNICIPIO DE MUNA SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
MSB850101IA5,MUNICIPIO DE SAN BALTAZAR LOXICHA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,12,01/04/2026
MCM850101M45,MUNICIPIO DE CHAVINDA MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,12,01/04/2026
MCM850101M45,MUNICIPIO DE CHAVINDA MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
MFS640916GL4,MUNICIPIO DE FRONTERAS SONORA SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
MEY8501017Q6,MUNICIPIO DE ESPITA SIN TIPO DE SOCIEDAD,FRACCION VII,2026,1,01/04/2026
MEY8501017Q6,MUNICIPIO DE ESPITA SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
MSM850101NL1,MUNICIPIO DE SANTA MARIA MIXTEQUILLA SIN TIPO DE SOCIEDAD,FRACCION VII,2026,1,01/04/2026
MSC850101VB6,MUNICIPIO DE SIMOJOVEL SIN TIPO DE SOCIEDAD,FRACCION VII,2026,1,01/04/2026
UTR010424K70,UNIVERSIDAD TECNOLOGICA DE LA REGION CENTRO DE COAHUILA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,12,01/04/2026
MTH850101LU4,MUNICIPIO DE TECALI DE HERRERA PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2026,1,01/04/2026
MTH850101LU4,MUNICIPIO DE TECALI DE HERRERA PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
MSM850101RH5,MUNICIPIO DE SAHUAYO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,12,01/04/2026
MSM850101RH5,MUNICIPIO DE SAHUAYO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2026,1,01/04/2026
MMV9810015N5,MUNICIPIO DE MECAYAPAN VER SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
MCA850101GP0,MUNICIPIO DE CALVILLO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,12,01/04/2026
